Date,XLRE,PLD,BMO,XLK,LRCX,^GSPC,SLF,AMT,XLF,SHY,AMAT
2017-12-28,24.958927154541016,51.457359313964844,57.57170486450195,29.6652889251709,16.537887573242188,2687.5400390625,29.98223114013672,115.27017211914062,24.04667091369629,70.0579605102539,47.17037582397461
2017-12-29,24.981678009033203,51.258705139160156,57.62931823730469,29.508392333984375,16.4068603515625,2673.610107421875,30.15764617919922,115.07659149169922,23.87558364868164,70.07466125488281,46.623146057128906
2018-01-02,24.83757972717285,50.861419677734375,57.766151428222656,29.872922897338867,16.87125587463379,2695.81005859375,30.055315017700195,113.83444213867188,23.884145736694336,70.04961395263672,48.374267578125
2018-01-03,24.84516143798828,50.76607131958008,57.85977554321289,30.122100830078125,17.158260345458984,2713.06005859375,30.04070281982422,114.27808380126953,24.01245880126953,70.04961395263672,49.23157501220703
2018-01-04,24.420461654663086,49.74899673461914,58.54396438598633,30.27435874938965,17.23670196533203,2723.989990234375,30.43539810180664,112.60844421386719,24.234880447387695,70.01614379882812,49.51430892944336
2018-01-05,24.473546981811523,49.70927429199219,59.08409881591797,30.592761993408203,17.505882263183594,2743.14990234375,30.59620475769043,113.3343505859375,24.303308486938477,70.01614379882812,49.79703140258789
2018-01-08,24.640403747558594,50.2893180847168,58.97608184814453,30.708114624023438,17.637805938720703,2747.7099609375,30.362308502197266,114.54425811767578,24.269094467163086,70.01614379882812,51.00090408325195
2018-01-09,24.35978889465332,49.78078842163086,59.156124114990234,30.62965965270996,17.61017417907715,2751.2900390625,30.216114044189453,113.76992797851562,24.45728874206543,69.99107360839844,50.03416442871094
2018-01-10,23.980592727661133,48.819332122802734,58.83922576904297,30.523534774780273,17.083389282226562,2748.22998046875,30.25996971130371,110.99523162841797,24.66259765625,70.01614379882812,48.61137390136719
2018-01-11,23.828914642333984,48.9862060546875,58.86804962158203,30.64811897277832,16.85699462890625,2767.56005859375,30.354990005493164,108.86583709716797,24.782360076904297,69.99107360839844,48.520179748535156
2018-01-12,23.65447425842285,49.14510726928711,59.120113372802734,30.828086853027344,16.802616119384766,2786.239990234375,30.661970138549805,107.27685546875,25.004776000976562,69.98267364501953,48.74818420410156
2018-01-16,23.768238067626953,49.37554168701172,59.48740768432617,30.708114624023438,16.970186233520508,2776.419921875,31.751039505004883,109.39817810058594,24.936342239379883,69.974365234375,49.70582580566406
2018-01-17,23.904752731323242,49.94765090942383,59.89071273803711,31.16954231262207,18.279565811157227,2802.56005859375,32.050724029541016,110.21283721923828,25.124536514282227,69.94928741455078,52.29600524902344
2018-01-18,23.677227020263672,48.811397552490234,60.13557434082031,31.22490692138672,18.312543869018555,2798.030029296875,31.904539108276367,109.04328155517578,25.090328216552734,69.93254852294922,52.35071563720703
2018-01-19,23.844078063964844,49.08949661254883,60.142784118652344,31.28490447998047,18.49794578552246,2810.300048828125,32.204219818115234,111.00331115722656,25.26996612548828,69.9576644897461,52.35071563720703
2018-01-22,24.07160186767578,50.14628982543945,60.49565505981445,31.589441299438477,18.64590072631836,2832.969970703125,32.27000427246094,112.30998992919922,25.47527503967285,69.92423248291016,52.405433654785156
2018-01-23,24.44321060180664,51.62421417236328,60.47406005859375,31.727872848510742,19.170007705688477,2839.1298828125,32.22614288330078,113.89092254638672,25.50094223022461,69.96601104736328,52.7064094543457
2018-01-24,24.374961853027344,51.23487854003906,60.57487487792969,31.48332405090332,18.69403839111328,2837.5400390625,32.182289123535156,114.34260559082031,25.672027587890625,69.94928741455078,51.87647247314453
2018-01-25,24.321868896484375,51.028282165527344,60.29401779174805,31.427940368652344,17.759910583496094,2839.25,31.8460636138916,115.3105239868164,25.620704650878906,69.93254852294922,50.8549919128418
2018-01-26,24.390121459960938,51.163352966308594,60.46685028076172,31.92628288269043,18.05583953857422,2872.8701171875,32.050724029541016,117.06082153320312,25.80889892578125,69.89079284667969,52.0953483581543
2018-01-29,24.10951805114746,50.36878204345703,60.15718460083008,31.635576248168945,17.46755599975586,2853.530029296875,31.670650482177734,116.41554260253906,25.706247329711914,69.86572265625,50.462806701660156
2018-01-30,24.01092529296875,49.97941970825195,59.984310150146484,31.349506378173828,17.031688690185547,2822.429931640625,31.531774520874023,117.07695007324219,25.372631072998047,69.87409210205078,48.684349060058594
2018-01-31,24.503889083862305,51.7354621887207,59.82007598876953,31.584821701049805,17.070907592773438,2823.81005859375,31.69989013671875,119.13375854492188,25.441057205200195,69.87409210205078,48.9123649597168
2018-02-01,24.05643653869629,50.6309928894043,59.92181396484375,31.612516403198242,16.856094360351562,2821.97998046875,31.853374481201172,118.61754608154297,25.68058204650879,69.84564208984375,48.59314727783203
2018-02-02,23.783411026000977,50.7183952331543,58.62092971801758,30.675804138183594,15.960299491882324,2762.1298828125,31.078596115112305,117.13343811035156,25.11598777770996,69.8540267944336,46.22185516357422
2018-02-05,23.169105529785156,48.63656997680664,56.35340881347656,29.393043518066406,15.183948516845703,2648.93994140625,30.055315017700195,114.56844329833984,23.84992218017578,69.9794921875,44.06032943725586
2018-02-06,23.12360382080078,48.26311111450195,56.7167854309082,30.237445831298828,15.896126747131348,2695.139892578125,30.2453670501709,113.06010437011719,24.286197662353516,69.92929077148438,45.82968521118164
2018-02-07,23.017425537109375,47.706912994384766,56.5859489440918,29.849855422973633,15.298042297363281,2681.659912109375,30.267292022705078,112.92302703857422,24.303308486938477,69.87910461425781,44.406898498535156
2018-02-08,22.29694366455078,46.34817886352539,54.96528244018555,28.613222122192383,14.460180282592773,2581.0,29.689861297607422,107.73662567138672,23.233997344970703,69.88748931884766,41.72553634643555
2018-02-09,22.82024383544922,47.92940139770508,54.97255325317383,29.314594268798828,14.784626960754395,2619.550048828125,29.719087600708008,109.73698425292969,23.678834915161133,69.946044921875,43.85057830810547
2018-02-12,22.88090705871582,47.7943229675293,55.54669952392578,29.840620040893555,15.415694236755371,2656.0,29.97492027282715,109.88216400146484,24.01245880126953,69.91256713867188,45.14566421508789
2018-02-13,23.047758102416992,48.59685134887695,55.64118576049805,29.914457321166992,15.380932807922363,2662.93994140625,29.843355178833008,109.9466781616211,24.1151180267334,69.91256713867188,45.19126510620117
2018-02-14,22.903667449951172,48.10420608520508,56.520565032958984,30.463552474975586,16.312379837036133,2698.6298828125,30.20881462097168,109.2771987915039,24.688261032104492,69.81221008300781,47.38926315307617
2018-02-15,23.116016387939453,48.795494079589844,56.94935607910156,31.04494285583496,16.55304527282715,2731.199951171875,31.078596115112305,109.87408447265625,24.825138092041016,69.78705596923828,49.24068832397461
2018-02-16,23.26769256591797,49.24839782714844,56.46242141723633,30.998804092407227,16.74913787841797,2732.219970703125,31.29787826538086,112.93914794921875,24.790916442871094,69.80384826660156,50.18921661376953
2018-02-20,23.0325927734375,48.6524658203125,56.15718078613281,31.026493072509766,17.24205207824707,2716.260009765625,31.078596115112305,112.30998992919922,24.71392059326172,69.79547119140625,51.76988983154297
2018-02-21,22.607885360717773,47.60360336303711,56.8258171081543,30.828086853027344,16.86680030822754,2701.330078125,31.531774520874023,110.85813903808594,24.748144149780273,69.80384826660156,51.2856330871582
2018-02-22,22.865741729736328,47.62745666503906,56.42607116699219,30.8649959564209,16.78925323486328,2703.9599609375,31.056682586669922,112.10028839111328,24.542835235595703,69.81221008300781,51.23080062866211
2018-02-23,23.282865524291992,48.676307678222656,57.036556243896484,31.510990142822266,17.211742401123047,2747.300048828125,31.29787826538086,114.43131256103516,24.910680770874023,69.82890319824219,52.089683532714844
2018-02-26,23.366289138793945,48.71603775024414,57.1092414855957,32.00473403930664,17.686826705932617,2779.60009765625,31.268632888793945,115.1330795288086,25.287076950073242,69.8373031616211,53.73433303833008
2018-02-27,22.865741729736328,47.961181640625,55.88101577758789,31.68172264099121,17.244718551635742,2744.280029296875,30.86663055419922,113.48760986328125,25.047550201416016,69.78705596923828,52.66530990600586
2018-02-28,22.835403442382812,48.2154541015625,55.24146270751953,31.45562171936035,17.101213455200195,2713.830078125,30.347694396972656,112.382568359375,24.69681739807129,69.80384826660156,52.619625091552734
